timestep,id,left,top,height,width,img_height,img_width,parent
54,234,432.0285491,459.2785499,10,10,1000,1000,220
54,247,413.3598247,487.2241282,10,10,1000,1000,219
54,252,444.4062218,473.5454788,10,10,1000,1000,251
54,256,487.2473264,453.4133899,10,10,1000,1000,255
54,261,471.9980786,445.6186807,10,10,1000,1000,255
54,1,209.737635,606.7293118,10,10,1000,1000,0
54,6,153.9768118,759.146192,10,10,1000,1000,5
54,7,151.5520462,728.0030394,10,10,1000,1000,5
54,14,175.6622433,699.7777069,10,10,1000,1000,13
54,19,190.8033438,695.6448957,10,10,1000,1000,13
54,25,145.132936,743.057524,10,10,1000,1000,24
54,31,149.6161431,685.1909018,10,10,1000,1000,29
54,33,164.9640673,691.5766068,10,10,1000,1000,32
54,34,173.8647213,681.0628081,10,10,1000,1000,32
54,53,157.3211337,676.265781,10,10,1000,1000,27
54,58,524.3290487,486.3610582,10,10,1000,1000,57
54,61,476.6137699,389.7191111,10,10,1000,1000,57
54,65,431.3578095,439.4752953,10,10,1000,1000,64
54,81,599.5880812,762.8669502,10,10,1000,1000,80
54,83,614.44861,749.8188516,10,10,1000,1000,82
54,86,605.3444933,729.2185332,10,10,1000,1000,82
54,97,590.9673069,778.4530808,10,10,1000,1000,79
54,99,556.8495521,691.9842943,10,10,1000,1000,98
54,104,753.9692644,749.2844678,10,10,1000,1000,102
54,121,748.9145144,253.9953551,10,10,1000,1000,120
54,138,756.8927078,226.0131332,10,10,1000,1000,120
54,142,762.3701336,212.5048542,10,10,1000,1000,141
54,159,778.1642538,208.7945458,10,10,1000,1000,141
54,166,726.1995987,277.4635835,10,10,1000,1000,165
54,175,724.6079298,258.3772705,10,10,1000,1000,165
54,177,774.1765255,192.3807929,10,10,1000,1000,117
54,183,824.8764984,262.4936215,10,10,1000,1000,182
54,184,796.4902026,250.4871664,10,10,1000,1000,182
54,189,804.0080962,247.8603496,10,10,1000,1000,188
54,193,787.3291034,203.4401489,10,10,1000,1000,192
54,194,800.2732588,203.2691335,10,10,1000,1000,192
54,199,836.2991253,258.8652615,10,10,1000,1000,197
55,282,186.8157107,701.6778314,10,10,1000,1000,0
55,281,458.0218585,485.4070661,10,10,1000,1000,0
55,262,741.0214937,820.7568415,10,10,1000,1000,0
55,221,427.817352,476.8153669,10,10,1000,1000,220
55,234,434.4770344,458.0184862,10,10,1000,1000,220
55,247,418.0545889,490.2034328,10,10,1000,1000,219
55,252,446.0572861,472.4793721,10,10,1000,1000,251
55,256,491.2383986,451.4563794,10,10,1000,1000,255
55,261,471.8358216,447.5894982,10,10,1000,1000,255
55,1,208.252497,609.4710522,10,10,1000,1000,0
55,7,153.100138,727.2743475,10,10,1000,1000,5
55,14,175.5236499,699.9432274,10,10,1000,1000,13
55,19,196.0077925,692.191535,10,10,1000,1000,13
55,25,148.5151428,740.996157,10,10,1000,1000,24
55,33,164.5922542,688.7151926,10,10,1000,1000,32
55,34,177.2051116,682.0196758,10,10,1000,1000,32
55,53,153.5678529,677.9777887,10,10,1000,1000,27
55,58,521.2895185,486.174731,10,10,1000,1000,57
55,61,477.5328239,388.6385097,10,10,1000,1000,57
55,65,429.8593358,437.6226362,10,10,1000,1000,64
55,81,598.0965326,760.8978024,10,10,1000,1000,80
55,83,612.1617712,749.4964218,10,10,1000,1000,82
55,86,609.1811755,727.0265752,10,10,1000,1000,82
55,97,589.6234266,778.7670873,10,10,1000,1000,79
55,99,555.8043999,689.6427719,10,10,1000,1000,98
55,104,757.3247183,748.8323455,10,10,1000,1000,102
55,121,750.3270324,252.8274381,10,10,1000,1000,120
55,138,754.4186735,232.0981941,10,10,1000,1000,120
55,142,759.5872864,212.9455634,10,10,1000,1000,141
55,159,778.3881753,208.6170893,10,10,1000,1000,141
55,166,726.0841875,280.1943701,10,10,1000,1000,165
55,175,724.5601554,260.0459795,10,10,1000,1000,165
55,177,774.2039849,194.0204398,10,10,1000,1000,117
55,183,818.7822448,259.2667905,10,10,1000,1000,182
55,184,789.6863906,249.7537798,10,10,1000,1000,182
55,189,797.9826406,256.4999309,10,10,1000,1000,188
55,193,789.5846755,202.9602274,10,10,1000,1000,192
55,194,798.4887354,202.8189488,10,10,1000,1000,192
55,199,836.2991253,258.8652615,10,10,1000,1000,197
56,282,183.132838,700.0640663,10,10,1000,1000,0
56,281,456.8043366,486.6408215,10,10,1000,1000,0
56,262,740.3440055,822.5538723,10,10,1000,1000,0
56,221,426.9701589,482.1991842,10,10,1000,1000,220
56,234,436.8807255,455.9981497,10,10,1000,1000,220
56,247,418.4407717,491.6780161,10,10,1000,1000,219
56,252,445.8510767,472.978091,10,10,1000,1000,251
56,256,492.4857214,450.9858593,10,10,1000,1000,255
56,261,474.665422,450.6861099,10,10,1000,1000,255
56,1,209.6497139,607.8558947,10,10,1000,1000,0
56,7,156.5099597,725.2847374,10,10,1000,1000,5
56,14,175.5053432,699.965091,10,10,1000,1000,13
56,19,201.8825934,691.4321741,10,10,1000,1000,13
56,25,149.4501358,740.4209022,10,10,1000,1000,24
56,33,158.5418349,688.6247389,10,10,1000,1000,32
56,34,177.7525628,682.8015003,10,10,1000,1000,32
56,53,153.1578729,677.8492572,10,10,1000,1000,27
56,58,523.2680814,488.4814054,10,10,1000,1000,57
56,61,477.9555736,384.8815541,10,10,1000,1000,57
56,65,431.4690776,437.3881895,10,10,1000,1000,64
56,81,596.1899788,765.2249618,10,10,1000,1000,80
56,83,607.6868913,750.4456881,10,10,1000,1000,82
56,87,613.6519345,736.7769683,10,10,1000,1000,86
56,90,607.2144823,716.889904,10,10,1000,1000,86
56,97,587.6440354,782.2778913,10,10,1000,1000,79
56,99,556.4957346,684.4148933,10,10,1000,1000,98
56,104,755.5076525,748.9689315,10,10,1000,1000,102
56,121,754.0881057,247.4503269,10,10,1000,1000,120
56,139,743.7666967,232.0905975,10,10,1000,1000,138
56,140,763.8047518,236.5747086,10,10,1000,1000,138
56,143,758.7991856,217.2723874,10,10,1000,1000,142
56,144,758.5239338,206.2957904,10,10,1000,1000,142
56,159,778.3064999,200.4904746,10,10,1000,1000,141
56,166,727.915039,280.3612551,10,10,1000,1000,165
56,175,724.5362734,259.6214089,10,10,1000,1000,165
56,177,773.1453825,189.0948242,10,10,1000,1000,117
56,183,816.7471774,254.4885347,10,10,1000,1000,182
56,184,791.2740716,246.5047639,10,10,1000,1000,182
56,189,797.1074069,259.5925671,10,10,1000,1000,188
56,193,792.3063269,202.1456601,10,10,1000,1000,192
56,194,800.3857242,206.8816765,10,10,1000,1000,192
56,199,833.5085054,263.9552484,10,10,1000,1000,197
57,283,179.370092,708.8852236,10,10,1000,1000,282
57,302,185.1741302,688.9927241,10,10,1000,1000,282
57,281,457.6526768,490.7162378,10,10,1000,1000,0
57,262,738.1491176,820.6178021,10,10,1000,1000,0
57,221,424.5507743,482.0953938,10,10,1000,1000,220
57,234,439.111644,458.299104,10,10,1000,1000,220
57,247,425.4947956,492.452542,10,10,1000,1000,219
57,252,443.8929846,476.8227284,10,10,1000,1000,251
57,256,497.6987848,444.9150646,10,10,1000,1000,255
57,261,472.3393056,451.9412916,10,10,1000,1000,255
57,1,209.2292774,604.7684966,10,10,1000,1000,0
57,7,160.4290575,723.844862,10,10,1000,1000,5
57,14,173.2895346,691.488001,10,10,1000,1000,13
57,19,207.2850524,687.718511,10,10,1000,1000,13
57,25,152.8829374,739.1217202,10,10,1000,1000,24
57,33,162.734506,690.0606858,10,10,1000,1000,32
57,34,181.6196046,678.577246,10,10,1000,1000,32
57,53,152.747893,677.7207257,10,10,1000,1000,27
57,58,520.4951282,491.5433269,10,10,1000,1000,57
57,61,478.7573759,384.7911821,10,10,1000,1000,57
57,65,431.1562428,436.7656427,10,10,1000,1000,64
57,81,594.971174,765.100561,10,10,1000,1000,80
57,83,606.3306569,751.6987998,10,10,1000,1000,82
57,87,613.370269,739.9963702,10,10,1000,1000,86
57,90,605.1397003,719.1690025,10,10,1000,1000,86
57,97,586.8798316,782.4640337,10,10,1000,1000,79
57,99,554.289818,682.5433458,10,10,1000,1000,98
57,104,757.8996004,747.929917,10,10,1000,1000,102
57,121,755.4769937,247.9073925,10,10,1000,1000,120
57,139,740.130773,228.1695804,10,10,1000,1000,138
57,140,766.9459033,238.4519182,10,10,1000,1000,138
57,143,759.2475556,222.4913802,10,10,1000,1000,142
57,144,755.1747979,210.6575583,10,10,1000,1000,142
57,159,778.4907613,199.281383,10,10,1000,1000,141
57,167,719.8502903,285.6071184,10,10,1000,1000,166
57,174,737.8319897,275.1776967,10,10,1000,1000,166
57,175,723.8465071,258.5327534,10,10,1000,1000,165
57,177,774.2304506,187.6345522,10,10,1000,1000,117
57,183,816.5837997,255.6225338,10,10,1000,1000,182
57,184,791.8039791,247.963992,10,10,1000,1000,182
57,189,796.2327151,260.086464,10,10,1000,1000,188
57,193,798.1561557,206.3713134,10,10,1000,1000,192
57,194,800.3800614,207.8632131,10,10,1000,1000,192
57,199,833.627951,262.7360297,10,10,1000,1000,197
58,283,179.3299944,712.335318,10,10,1000,1000,282
58,302,185.7358845,686.0857099,10,10,1000,1000,282
58,281,458.2173436,492.8193341,10,10,1000,1000,0
58,262,738.6206282,820.2576812,10,10,1000,1000,0
58,221,419.2580555,480.4901978,10,10,1000,1000,220
58,234,441.3758044,456.9686088,10,10,1000,1000,220
58,247,423.7765779,495.0967582,10,10,1000,1000,219
58,252,440.7866833,480.0716037,10,10,1000,1000,251
58,256,498.3265924,444.849822,10,10,1000,1000,255
58,261,473.1335437,452.9868731,10,10,1000,1000,255
58,1,207.9740497,606.0505608,10,10,1000,1000,0
58,7,159.2908603,720.6946059,10,10,1000,1000,5
58,14,171.5391944,688.4977094,10,10,1000,1000,13
58,19,212.1142729,682.5158861,10,10,1000,1000,13
58,25,157.8413453,737.7242475,10,10,1000,1000,24
58,33,155.9856149,689.5404835,10,10,1000,1000,32
58,34,184.215166,674.0014661,10,10,1000,1000,32
58,53,152.3379131,677.5921942,10,10,1000,1000,27
58,58,520.0676172,490.3511393,10,10,1000,1000,57
58,61,479.4504823,382.9193704,10,10,1000,1000,57
58,65,429.0578124,432.1832736,10,10,1000,1000,64
58,81,596.2106481,767.4266667,10,10,1000,1000,80
58,83,605.3454993,752.4437295,10,10,1000,1000,82
58,87,616.0106568,745.8270557,10,10,1000,1000,86
58,90,601.8979195,722.5107977,10,10,1000,1000,86
58,97,586.3941966,781.3094717,10,10,1000,1000,79
58,99,555.7783961,679.73548,10,10,1000,1000,98
58,104,759.750924,746.4529459,10,10,1000,1000,102
58,121,759.1591261,244.6875666,10,10,1000,1000,120
58,139,738.1984323,224.6025076,10,10,1000,1000,138
58,140,769.7407241,238.8955572,10,10,1000,1000,138
58,143,759.306766,223.1805856,10,10,1000,1000,142
58,144,755.4436928,203.3264336,10,10,1000,1000,142
58,159,788.0445396,205.4953847,10,10,1000,1000,141
58,167,721.3519784,287.9471705,10,10,1000,1000,166
58,174,737.9636617,276.6744007,10,10,1000,1000,166
58,175,722.5356056,257.4397902,10,10,1000,1000,165
58,177,772.6159876,192.0383828,10,10,1000,1000,117
58,183,817.1224495,259.1252268,10,10,1000,1000,182
58,184,794.3109625,247.8882569,10,10,1000,1000,182
58,189,796.4530723,263.1605306,10,10,1000,1000,188
58,193,799.7579859,206.9847063,10,10,1000,1000,192
58,194,808.2878275,208.9520515,10,10,1000,1000,192
58,200,834.4500579,261.9853705,10,10,1000,1000,199
58,201,843.0295938,270.2136044,10,10,1000,1000,199
59,283,177.457775,715.7877103,10,10,1000,1000,282
59,302,184.7528204,693.6538406,10,10,1000,1000,282
59,281,455.4175314,493.3484852,10,10,1000,1000,0
59,262,737.9431466,820.913507,10,10,1000,1000,0
59,221,415.6200991,479.1640596,10,10,1000,1000,220
59,235,449.5928995,462.7586927,10,10,1000,1000,234
59,246,433.8890274,451.2314657,10,10,1000,1000,234
59,247,427.0925506,495.0427761,10,10,1000,1000,219
59,252,442.0473346,479.2109992,10,10,1000,1000,251
59,256,499.9805494,443.5998537,10,10,1000,1000,255
59,261,473.2394854,453.8936809,10,10,1000,1000,255
59,1,207.8448372,603.1783612,10,10,1000,1000,0
59,7,159.6719569,717.0090879,10,10,1000,1000,5
59,14,170.6184423,697.3010879,10,10,1000,1000,13
59,19,212.1142729,682.5158861,10,10,1000,1000,13
59,25,155.8930736,737.9340872,10,10,1000,1000,24
59,33,151.4162055,686.7508887,10,10,1000,1000,32
59,34,186.9264045,675.6647375,10,10,1000,1000,32
59,58,516.9862571,490.6109769,10,10,1000,1000,57
59,61,480.3823019,382.3497289,10,10,1000,1000,57
59,65,430.7451892,431.455273,10,10,1000,1000,64
59,81,593.2018685,766.0040235,10,10,1000,1000,80
59,83,608.2656078,750.7154712,10,10,1000,1000,82
59,87,618.4685113,746.2233659,10,10,1000,1000,86
59,90,594.6033658,722.7972618,10,10,1000,1000,86
59,97,584.8920921,780.7172657,10,10,1000,1000,79
59,99,554.2651334,678.7914466,10,10,1000,1000,98
59,104,761.3848159,748.6701505,10,10,1000,1000,102
59,121,764.8920446,242.8240146,10,10,1000,1000,120
59,139,737.7651961,222.988371,10,10,1000,1000,138
59,143,759.3659765,223.869791,10,10,1000,1000,142
59,144,757.5962432,198.0553984,10,10,1000,1000,142
59,159,789.7733406,207.6631125,10,10,1000,1000,141
59,168,712.689014,292.6235523,10,10,1000,1000,167
59,171,731.2182335,284.4001954,10,10,1000,1000,167
59,174,739.3331057,274.1912845,10,10,1000,1000,166
59,175,723.6629546,259.3822317,10,10,1000,1000,165
59,177,773.5520948,190.9016939,10,10,1000,1000,117
59,183,817.5691291,261.0663505,10,10,1000,1000,182
59,184,794.6364434,247.5390366,10,10,1000,1000,182
59,189,796.0417561,262.3568725,10,10,1000,1000,188
59,193,797.2477649,198.9839929,10,10,1000,1000,192
59,194,812.0844923,207.6770554,10,10,1000,1000,192
59,200,834.9255618,264.4542003,10,10,1000,1000,199
59,201,845.080425,272.8769962,10,10,1000,1000,199
60,284,187.2489549,718.9722919,10,10,1000,1000,283
60,297,178.6932102,706.2547472,10,10,1000,1000,283
60,302,186.6035305,695.0547967,10,10,1000,1000,282
60,281,455.3701384,493.8241136,10,10,1000,1000,0
60,262,734.6119555,820.9445543,10,10,1000,1000,0
60,221,410.9809885,477.6683492,10,10,1000,1000,220
60,235,451.5716779,463.1110256,10,10,1000,1000,234
60,246,433.4360514,443.7444724,10,10,1000,1000,234
60,247,428.4678159,493.2328593,10,10,1000,1000,219
60,252,443.8334259,477.8317029,10,10,1000,1000,251
60,256,501.5742846,442.5706959,10,10,1000,1000,255
60,261,475.455442,457.5615832,10,10,1000,1000,255
60,1,207.6402362,602.4796452,10,10,1000,1000,0
60,7,159.3976966,718.6424236,10,10,1000,1000,5
60,14,171.3383417,693.6599329,10,10,1000,1000,13
60,19,214.1517443,680.907699,10,10,1000,1000,13
60,25,154.8566413,736.1983184,10,10,1000,1000,24
60,33,152.193684,687.740558,10,10,1000,1000,32
60,34,187.7206107,675.5732955,10,10,1000,1000,32
60,58,519.1807002,492.693064,10,10,1000,1000,57
60,62,475.5336004,390.3871303,10,10,1000,1000,61
60,63,486.4192321,374.7372784,10,10,1000,1000,61
60,65,431.7193749,426.707812,10,10,1000,1000,64
60,81,590.2912318,764.1794003,10,10,1000,1000,80
60,83,608.20069,750.1915656,10,10,1000,1000,82
60,87,621.6851301,745.7615574,10,10,1000,1000,86
60,90,597.1067949,722.7165183,10,10,1000,1000,86
60,97,583.6916807,782.1830927,10,10,1000,1000,79
60,99,552.233035,677.7625027,10,10,1000,1000,98
60,105,762.4431714,759.2232898,10,10,1000,1000,104
60,106,760.586208,739.6375385,10,10,1000,1000,104
60,121,765.5397062,241.9794392,10,10,1000,1000,120
60,139,737.7035507,219.6778897,10,10,1000,1000,138
60,143,759.425187,224.5589965,10,10,1000,1000,142
60,144,759.3690915,194.073233,10,10,1000,1000,142
60,159,791.020998,202.1201576,10,10,1000,1000,141
60,168,712.9255391,291.6797026,10,10,1000,1000,167
60,171,729.021204,283.1091111,10,10,1000,1000,167
60,174,736.6825229,276.0450234,10,10,1000,1000,166
60,175,724.1596521,257.5354956,10,10,1000,1000,165
60,177,774.4021996,190.9843925,10,10,1000,1000,117
60,183,815.2394259,260.8386348,10,10,1000,1000,182
60,184,799.217171,246.8672494,10,10,1000,1000,182
60,189,794.9665438,265.7155418,10,10,1000,1000,188
60,193,798.4817371,198.8267807,10,10,1000,1000,192
60,194,811.5316992,209.3753697,10,10,1000,1000,192
60,200,833.6051461,265.566856,10,10,1000,1000,199
60,202,844.93975,283.6707737,10,10,1000,1000,201
60,203,845.3307384,264.0579974,10,10,1000,1000,201
61,285,186.3246504,728.4894746,10,10,1000,1000,284
61,288,190.2572362,708.4264129,10,10,1000,1000,284
61,297,179.8161941,706.1585262,10,10,1000,1000,283
61,302,184.9347241,692.908099,10,10,1000,1000,282
61,281,452.3992265,493.7725788,10,10,1000,1000,0
61,262,733.7182007,824.3880586,10,10,1000,1000,0
61,221,406.1136735,477.5379162,10,10,1000,1000,220
61,235,453.8558791,462.1994239,10,10,1000,1000,234
61,246,432.7990341,440.2126503,10,10,1000,1000,234
61,247,431.8271282,499.0666231,10,10,1000,1000,219
61,252,444.0840442,475.4190828,10,10,1000,1000,251
61,256,504.2417334,440.754508,10,10,1000,1000,255
61,261,473.9452059,461.5393577,10,10,1000,1000,255
61,1,208.0288803,600.5154082,10,10,1000,1000,0
61,7,160.2021583,717.8510574,10,10,1000,1000,5
61,14,172.0734202,692.1925617,10,10,1000,1000,13
61,19,219.0225474,676.7351292,10,10,1000,1000,13
61,25,152.6950899,731.1741359,10,10,1000,1000,24
61,33,157.1984141,691.7531917,10,10,1000,1000,32
61,34,180.2177361,674.5025343,10,10,1000,1000,32
61,58,518.5615168,493.9146386,10,10,1000,1000,57
61,62,475.2484119,390.9863286,10,10,1000,1000,61
61,63,484.6337181,377.3618937,10,10,1000,1000,61
61,65,429.4391507,424.9635546,10,10,1000,1000,64
61,81,590.8111725,765.2303448,10,10,1000,1000,80
61,83,606.8234325,748.5509973,10,10,1000,1000,82
61,87,623.7309204,748.2452697,10,10,1000,1000,86
61,90,596.2575777,718.0823628,10,10,1000,1000,86
61,97,588.7838165,781.4262291,10,10,1000,1000,79
61,99,551.758785,673.2404271,10,10,1000,1000,98
61,105,762.3428401,759.0985084,10,10,1000,1000,104
61,106,762.9205018,739.1000663,10,10,1000,1000,104
61,121,766.914964,234.2724791,10,10,1000,1000,120
61,139,733.8059889,215.4498367,10,10,1000,1000,138
61,143,759.5005087,224.056146,10,10,1000,1000,142
61,144,760.634234,191.84321,10,10,1000,1000,142
61,159,792.3337918,201.4632716,10,10,1000,1000,141
61,168,713.1104806,289.5849392,10,10,1000,1000,167
61,171,728.5388998,284.6414839,10,10,1000,1000,167
61,174,737.1608513,279.7583953,10,10,1000,1000,166
61,175,724.8046948,256.7110601,10,10,1000,1000,165
61,177,775.0723893,189.2464413,10,10,1000,1000,117
61,183,814.6325593,260.5477696,10,10,1000,1000,182
61,184,802.9289751,250.4517881,10,10,1000,1000,182
61,189,792.0890644,264.4815342,10,10,1000,1000,188
61,193,799.7157094,198.6695685,10,10,1000,1000,192
61,194,808.0770383,210.8436278,10,10,1000,1000,192
61,202,848.7708332,281.313453,10,10,1000,1000,201
61,203,845.3307384,264.0579974,10,10,1000,1000,201
62,285,188.072244,731.7283682,10,10,1000,1000,284
62,288,190.2572362,708.4264129,10,10,1000,1000,284
62,297,177.5332253,698.9800755,10,10,1000,1000,283
62,302,184.5795927,692.8873739,10,10,1000,1000,282
62,281,451.108617,496.0724999,10,10,1000,1000,0
62,263,737.9250979,834.9928581,10,10,1000,1000,262
62,276,729.4544305,816.1732732,10,10,1000,1000,262
62,221,401.4858101,477.4985104,10,10,1000,1000,220
62,235,456.5417606,464.2657137,10,10,1000,1000,234
62,246,435.2542393,439.273647,10,10,1000,1000,234
62,247,434.4629254,500.1384991,10,10,1000,1000,219
62,252,449.4294822,479.8951774,10,10,1000,1000,251
62,256,505.2223655,445.0725616,10,10,1000,1000,255
62,261,472.8868232,463.9572606,10,10,1000,1000,255
62,1,208.4175244,598.5511712,10,10,1000,1000,0
62,7,166.0941676,718.1620171,10,10,1000,1000,5
62,14,170.5586847,689.4540134,10,10,1000,1000,13
62,19,219.0225474,676.7351292,10,10,1000,1000,13
62,25,152.6950899,731.1741359,10,10,1000,1000,24
62,33,159.3164391,691.5950268,10,10,1000,1000,32
62,34,180.5474032,673.8867272,10,10,1000,1000,32
62,58,515.0434005,492.4144499,10,10,1000,1000,57
62,62,479.5214391,390.0258528,10,10,1000,1000,61
62,63,487.6318824,377.0443963,10,10,1000,1000,61
62,65,428.694676,423.5074601,10,10,1000,1000,64
62,81,591.8387116,767.9102647,10,10,1000,1000,80
62,83,603.5243315,751.4869834,10,10,1000,1000,82
62,87,622.0058618,753.3453246,10,10,1000,1000,86
62,90,597.6263334,714.6598497,10,10,1000,1000,86
62,97,591.2070165,779.6385756,10,10,1000,1000,79
62,99,549.8256486,671.0629989,10,10,1000,1000,98
62,105,766.9328312,758.2036368,10,10,1000,1000,104
62,106,767.0656472,742.1381856,10,10,1000,1000,104
62,121,766.9146665,236.5153661,10,10,1000,1000,120
62,139,734.8853646,215.1234,10,10,1000,1000,138
62,143,759.5614064,224.6205118,10,10,1000,1000,142
62,144,762.5621682,187.308681,10,10,1000,1000,142
62,159,793.8540247,202.6931099,10,10,1000,1000,141
62,168,713.4315482,294.2673356,10,10,1000,1000,167
62,171,724.7182705,282.5141025,10,10,1000,1000,167
62,174,736.4028651,282.2928174,10,10,1000,1000,166
62,175,722.4418907,259.8647189,10,10,1000,1000,165
62,177,772.1569238,189.8099765,10,10,1000,1000,117
62,183,814.0256928,260.2569044,10,10,1000,1000,182
62,184,803.1143512,250.1986577,10,10,1000,1000,182
62,189,789.4443864,264.5308894,10,10,1000,1000,188
62,193,779.9494697,185.5946845,10,10,1000,1000,192
62,194,811.499749,214.7045314,10,10,1000,1000,192
62,202,847.688407,281.0692584,10,10,1000,1000,201
62,203,845.3307384,264.0579974,10,10,1000,1000,201
63,285,187.2452161,734.0725155,10,10,1000,1000,284
63,288,190.2572362,708.4264129,10,10,1000,1000,284
63,297,174.5435656,697.8457704,10,10,1000,1000,283
63,302,187.7458675,692.8095137,10,10,1000,1000,282
63,281,450.5252499,498.8357757,10,10,1000,1000,0
63,263,737.6251443,837.5842124,10,10,1000,1000,262
63,276,725.8373321,816.0369983,10,10,1000,1000,262
63,221,400.225439,476.4111382,10,10,1000,1000,220
63,236,455.2886768,469.2329542,10,10,1000,1000,235
63,239,440.1063642,464.3467239,10,10,1000,1000,235
63,246,435.4708573,437.9737236,10,10,1000,1000,234
63,247,438.6307889,503.32282,10,10,1000,1000,219
63,252,448.8182951,480.1822456,10,10,1000,1000,251
63,256,506.8515311,444.4661232,10,10,1000,1000,255
63,261,473.8770897,465.418974,10,10,1000,1000,255
63,1,208.8061685,596.5869341,10,10,1000,1000,0
63,7,167.2174208,717.4397238,10,10,1000,1000,5
63,14,169.2700898,688.8905227,10,10,1000,1000,13
63,19,216.9025024,680.6547636,10,10,1000,1000,13
63,25,158.1055142,726.0289812,10,10,1000,1000,24
63,33,152.5034715,690.784798,10,10,1000,1000,32
63,34,178.8201985,676.5019419,10,10,1000,1000,32
63,58,510.3700441,489.7577655,10,10,1000,1000,57
63,62,479.6414683,390.0079981,10,10,1000,1000,61
63,63,487.0240954,379.0481246,10,10,1000,1000,61
63,66,418.6706465,423.0046959,10,10,1000,1000,65
63,69,438.5004375,424.1718461,10,10,1000,1000,65
63,81,591.9181846,768.0223817,10,10,1000,1000,80
63,83,599.795899,752.135186,10,10,1000,1000,82
63,87,622.5586078,753.8074334,10,10,1000,1000,86
63,90,592.3113257,714.0496873,10,10,1000,1000,86
63,97,591.5602504,780.2609157,10,10,1000,1000,79
63,99,545.9578353,672.9324731,10,10,1000,1000,98
63,105,769.4237821,756.2959908,10,10,1000,1000,104
63,106,766.0952727,743.1375752,10,10,1000,1000,104
63,121,769.5309264,238.4376293,10,10,1000,1000,120
63,139,736.6458113,217.314468,10,10,1000,1000,138
63,143,760.5567695,221.4798959,10,10,1000,1000,142
63,144,765.7277182,190.8917715,10,10,1000,1000,142
63,159,795.2839442,202.7801241,10,10,1000,1000,141
63,168,713.5811938,296.9413941,10,10,1000,1000,167
63,171,720.7943992,280.488698,10,10,1000,1000,167
63,174,735.6483732,282.6166711,10,10,1000,1000,166
63,175,718.5374744,258.222365,10,10,1000,1000,165
63,177,774.4329626,186.2390094,10,10,1000,1000,117
63,183,807.6389392,259.0800526,10,10,1000,1000,182
63,184,803.2997273,249.9455273,10,10,1000,1000,182
63,189,786.2421591,263.9133595,10,10,1000,1000,188
63,193,779.5694674,184.4446826,10,10,1000,1000,192
63,194,810.6527255,216.3497243,10,10,1000,1000,192
63,202,844.1244591,282.6510304,10,10,1000,1000,201
63,203,837.5187796,269.9251751,10,10,1000,1000,201
64,285,186.6811465,733.3674053,10,10,1000,1000,284
64,288,183.5040006,709.9396384,10,10,1000,1000,284
64,297,173.9528362,696.7814496,10,10,1000,1000,283
64,302,191.9252473,693.2735139,10,10,1000,1000,282
64,281,452.2978466,498.0270561,10,10,1000,1000,0
64,263,734.9528705,836.4485876,10,10,1000,1000,262
64,276,727.8923552,820.4868554,10,10,1000,1000,262
64,221,396.0172287,476.237844,10,10,1000,1000,220
64,236,454.0225188,468.0629012,10,10,1000,1000,235
64,239,440.0477244,465.6664365,10,10,1000,1000,235
64,246,435.1070308,434.5665374,10,10,1000,1000,234
64,247,437.8926287,504.1913866,10,10,1000,1000,219
64,252,445.5245174,479.8347613,10,10,1000,1000,251
64,256,507.0560227,445.7959651,10,10,1000,1000,255
64,261,475.9712195,468.3674082,10,10,1000,1000,255
64,1,209.1717565,594.6825728,10,10,1000,1000,0
64,8,162.6244806,727.2281602,10,10,1000,1000,7
64,11,175.3824922,717.5696519,10,10,1000,1000,7
64,14,168.8085618,687.3612661,10,10,1000,1000,13
64,19,215.4780471,678.0491576,10,10,1000,1000,13
64,25,155.1111423,728.0275846,10,10,1000,1000,24
64,33,149.44972,691.205044,10,10,1000,1000,32
64,34,178.9571735,676.1888238,10,10,1000,1000,32
64,58,511.8935998,490.877573,10,10,1000,1000,57
64,62,479.0080412,388.4109452,10,10,1000,1000,61
64,63,491.00848,377.1150134,10,10,1000,1000,61
64,66,416.3714116,425.6757947,10,10,1000,1000,65
64,69,441.3209285,423.4944708,10,10,1000,1000,65
64,81,586.5205741,773.4570822,10,10,1000,1000,80
64,83,594.9525384,752.4162018,10,10,1000,1000,82
64,87,621.0454653,758.0023753,10,10,1000,1000,86
64,90,590.4920254,714.6096323,10,10,1000,1000,86
64,97,594.0802246,778.8986356,10,10,1000,1000,79
64,99,542.3898174,675.7925329,10,10,1000,1000,98
64,105,768.7301156,753.0237445,10,10,1000,1000,104
64,106,766.8325013,742.2012817,10,10,1000,1000,104
64,121,770.3253106,235.9018313,10,10,1000,1000,120
64,139,733.9750105,214.5499334,10,10,1000,1000,138
64,143,759.9810436,227.7478306,10,10,1000,1000,142
64,144,769.306164,194.6465528,10,10,1000,1000,142
64,159,798.4001194,201.6867465,10,10,1000,1000,141
64,168,714.7204572,301.0570437,10,10,1000,1000,167
64,171,715.5889963,278.3832981,10,10,1000,1000,167
64,174,732.380741,285.0371922,10,10,1000,1000,166
64,175,720.8000689,257.8033276,10,10,1000,1000,165
64,177,776.3511346,181.720481,10,10,1000,1000,117
64,183,799.3075551,255.894847,10,10,1000,1000,182
64,184,803.4851033,249.692397,10,10,1000,1000,182
64,189,784.1483434,265.4023372,10,10,1000,1000,188
64,193,767.1533158,182.0367236,10,10,1000,1000,192
